,source,target,label
0,[0.714 0.515 0.273 0.085 0.02  0.01  0.009 0.016 0.011 0.001],[ 0.715  0.517  0.274  0.086  0.02   0.01   0.008  0.012  0.008 -0.   ],0
1,[ 0.715  0.515  0.271  0.086  0.02   0.01   0.008  0.011  0.011 -0.002],[0.716 0.516 0.271 0.086 0.02  0.01  0.009 0.01  0.01  0.001],0
2,[0.714 0.516 0.271 0.086 0.02  0.01  0.009 0.007 0.01  0.001],[0.715 0.517 0.272 0.086 0.02  0.01  0.008 0.012 0.011 0.   ],0
3,[0.715 0.515 0.271 0.086 0.02  0.01  0.009 0.01  0.01  0.005],[0.714 0.515 0.276 0.086 0.02  0.01  0.009 0.007 0.01  0.005],0
4,[0.712 0.516 0.275 0.086 0.02  0.01  0.008 0.013 0.008 0.   ],[0.714 0.515 0.273 0.085 0.02  0.01  0.009 0.015 0.01  0.001],0
5,[0.715 0.515 0.272 0.086 0.02  0.01  0.008 0.012 0.01  0.   ],[0.712 0.517 0.274 0.086 0.02  0.01  0.008 0.012 0.01  0.   ],1
6,[0.715 0.517 0.272 0.085 0.02  0.01  0.008 0.012 0.011 0.001],[ 0.714  0.515  0.273  0.086  0.02   0.01   0.008  0.007  0.007 -0.001],1
7,[0.714 0.517 0.273 0.086 0.02  0.01  0.008 0.012 0.006 0.   ],[ 0.713  0.515  0.274  0.086  0.02   0.01   0.008  0.012  0.007 -0.   ],1
8,[0.715 0.517 0.273 0.086 0.02  0.011 0.008 0.013 0.01  0.001],[0.712 0.516 0.275 0.086 0.02  0.01  0.008 0.012 0.008 0.   ],1
9,[ 0.714  0.515  0.273  0.086  0.02   0.01   0.008  0.008  0.007 -0.002],[0.715 0.516 0.271 0.084 0.02  0.01  0.008 0.01  0.007 0.   ],0
10,[ 0.714  0.515  0.272  0.085  0.02   0.01   0.009  0.01   0.007 -0.001],[ 0.714  0.517  0.271  0.086  0.02   0.01   0.008  0.012  0.007 -0.002],1
11,[0.715 0.516 0.271 0.086 0.02  0.011 0.009 0.014 0.01  0.001],[0.714 0.515 0.272 0.086 0.02  0.01  0.008 0.013 0.01  0.002],1
12,[0.712 0.516 0.275 0.086 0.02  0.01  0.008 0.012 0.01  0.001],[ 0.714  0.515  0.272  0.085  0.02   0.01   0.009  0.012  0.011 -0.   ],0
13,[0.713 0.516 0.274 0.086 0.02  0.01  0.008 0.012 0.007 0.001],[0.715 0.516 0.271 0.086 0.02  0.01  0.009 0.01  0.01  0.001],0
14,[0.715 0.514 0.271 0.086 0.02  0.01  0.008 0.01  0.01  0.001],[ 0.714  0.515  0.272  0.085  0.02   0.01   0.009  0.01   0.01  -0.001],0
15,[ 0.714  0.516  0.276  0.085  0.02   0.01   0.008  0.008  0.01  -0.001],[ 0.714  0.515  0.273  0.086  0.02   0.01   0.009  0.01   0.007 -0.001],1
16,[ 0.714  0.515  0.272  0.086  0.02   0.01   0.008  0.008  0.007 -0.001],[0.714 0.514 0.273 0.086 0.02  0.01  0.009 0.007 0.01  0.   ],0
17,[ 0.714  0.515  0.275  0.086  0.02   0.01   0.008  0.012  0.01  -0.002],[0.714 0.514 0.275 0.086 0.02  0.01  0.008 0.01  0.01  0.001],1
18,[ 0.715  0.515  0.272  0.086  0.02   0.01   0.008  0.012  0.01  -0.001],[ 0.714  0.515  0.273  0.086  0.02   0.01   0.009  0.012  0.011 -0.   ],1
19,[ 0.714  0.515  0.272  0.085  0.02   0.01   0.009  0.008  0.01  -0.001],[0.714 0.515 0.273 0.086 0.02  0.01  0.008 0.008 0.007 0.001],0
20,[0.715 0.515 0.274 0.086 0.021 0.011 0.009 0.012 0.007 0.006],[0.714 0.515 0.272 0.085 0.02  0.01  0.009 0.01  0.007 0.001],0
21,[0.715 0.516 0.271 0.084 0.02  0.01  0.008 0.011 0.01  0.004],[0.714 0.515 0.272 0.086 0.02  0.01  0.009 0.007 0.01  0.   ],1
22,[0.715 0.515 0.272 0.086 0.02  0.01  0.008 0.012 0.008 0.001],[0.715 0.515 0.272 0.085 0.02  0.01  0.009 0.009 0.01  0.005],1
23,[ 0.714  0.515  0.272  0.086  0.02   0.01   0.008  0.008  0.008 -0.001],[0.712 0.516 0.275 0.086 0.02  0.01  0.008 0.012 0.008 0.001],1
24,[0.714 0.515 0.273 0.086 0.02  0.01  0.009 0.007 0.007 0.001],[0.713 0.515 0.274 0.086 0.02  0.01  0.009 0.012 0.007 0.   ],1
25,[0.713 0.517 0.274 0.085 0.02  0.011 0.008 0.012 0.007 0.   ],[0.714 0.515 0.274 0.086 0.02  0.01  0.006 0.012 0.007 0.   ],1
26,[0.714 0.516 0.273 0.086 0.02  0.01  0.009 0.007 0.01  0.001],[ 0.715  0.515  0.274  0.086  0.02   0.01   0.008  0.012  0.008 -0.001],0
