,source,target,label
0,"[ 0.141  0.073  0.002 -0.093 -0.029  0.042  0.066  0.008 -0.007 -0.037
 -0.035 -0.052 -0.02  -0.036 -0.016 -0.039  0.019  0.033 -0.067 -0.005]","[ 0.381  0.067  0.014 -0.097 -0.029  0.035  0.051  0.006 -0.007 -0.041
 -0.027 -0.049 -0.02  -0.022 -0.035 -0.021  0.005  0.037  0.018 -0.077]",0
1,"[ 0.376  0.102 -0.024 -0.096 -0.028  0.026  0.054  0.032 -0.007 -0.036
 -0.03  -0.052 -0.026 -0.018 -0.05  -0.022 -0.055 -0.026  0.009 -0.012]","[ 0.381  0.103  0.014 -0.097 -0.029  0.028 -0.036  0.007 -0.007 -0.041
 -0.048 -0.05  -0.02  -0.017 -0.035 -0.021  0.019 -0.02   0.003 -0.078]",0
2,"[ 0.354  0.101 -0.001 -0.097 -0.029  0.036  0.051  0.004 -0.007 -0.041
 -0.027 -0.07  -0.019 -0.02   0.024 -0.021  0.005 -0.028  0.045 -0.049]","[ 0.355  0.101 -0.001 -0.097 -0.029  0.04  -0.014 -0.001 -0.018 -0.041
  0.043 -0.07  -0.019 -0.02   0.024 -0.021  0.005  0.003 -0.007 -0.049]",0
3,"[ 0.362  0.068  0.001 -0.086 -0.029  0.041 -0.045  0.027 -0.021 -0.038
 -0.032 -0.041 -0.031 -0.033 -0.039 -0.017  0.046 -0.036 -0.01  -0.018]","[ 0.381  0.103  0.014 -0.091 -0.029  0.094 -0.036  0.032 -0.007 -0.041
 -0.048 -0.05  -0.041 -0.017 -0.034 -0.021  0.02  -0.031  0.002 -0.018]",1
4,"[ 0.359  0.066 -0.017 -0.086 -0.029  0.041 -0.055  0.011 -0.02  -0.041
  0.045 -0.041 -0.031 -0.033 -0.039 -0.022  0.046 -0.012 -0.01  -0.071]","[ 0.364  0.065  0.001 -0.086 -0.029  0.041 -0.045  0.026 -0.02  -0.038
  0.045 -0.041 -0.03  -0.033 -0.039 -0.017  0.01  -0.004 -0.007 -0.007]",0
5,"[ 0.347  0.102  0.015 -0.093 -0.029  0.049 -0.047  0.022  0.001 -0.038
  0.052 -0.051 -0.036 -0.033 -0.044 -0.015  0.036 -0.021 -0.011 -0.014]","[ 0.361  0.102  0.    -0.097 -0.029  0.026 -0.029  0.028 -0.006 -0.046
 -0.046 -0.052 -0.027 -0.02  -0.054 -0.022 -0.074 -0.026  0.03  -0.024]",1
6,"[ 0.363  0.105  0.002 -0.094 -0.029  0.038 -0.049  0.021  0.036 -0.043
 -0.036 -0.05  -0.026 -0.02  -0.051 -0.022 -0.072 -0.026  0.006 -0.01 ]","[ 0.155  0.104  0.002 -0.096 -0.029  0.033  0.082  0.022  0.052  0.012
 -0.031 -0.052 -0.028 -0.018 -0.039  0.03   0.017  0.036  0.009 -0.005]",0
7,"[ 0.127  0.074  0.014 -0.091 -0.029  0.034  0.051  0.008 -0.005 -0.041
 -0.027 -0.052 -0.02  -0.068  0.023 -0.021  0.019 -0.02   0.001 -0.024]","[-0.195  0.074 -0.005 -0.093 -0.029  0.038  0.053  0.023  0.003 -0.039
 -0.027 -0.052 -0.022 -0.048  0.031 -0.022  0.001 -0.022 -0.001 -0.025]",1
8,"[ 0.309  0.061  0.002 -0.097 -0.03   0.035 -0.077 -0.004 -0.018 -0.041
 -0.003 -0.069 -0.038 -0.011 -0.045 -0.011  0.003 -0.018 -0.003 -0.049]","[ 0.351  0.122 -0.017 -0.089 -0.05   0.039 -0.054  0.009 -0.023 -0.037
 -0.046 -0.052 -0.03  -0.02  -0.035 -0.021 -0.062 -0.026  0.006 -0.011]",0
9,"[-0.159  0.074 -0.005 -0.093 -0.029  0.035  0.053  0.007  0.002 -0.039
 -0.027 -0.052 -0.022 -0.047  0.031 -0.022  0.018 -0.02  -0.    -0.025]","[ 0.381  0.103  0.014 -0.091 -0.029  0.094 -0.036  0.01  -0.007 -0.041
 -0.047 -0.05  -0.02  -0.017 -0.034 -0.021  0.004 -0.02   0.003 -0.053]",0
10,"[ 0.378  0.103  0.005 -0.091 -0.029  0.094 -0.044  0.005 -0.007 -0.041
 -0.047 -0.05  -0.02  -0.039 -0.036 -0.021  0.006 -0.02   0.003 -0.018]","[ 0.347  0.102  0.002 -0.093 -0.029  0.035 -0.038  0.021  0.037 -0.041
  0.092 -0.05  -0.016 -0.036 -0.043  0.008  0.013 -0.032  0.02  -0.011]",0
11,"[ 0.381  0.07   0.014 -0.091 -0.029  0.094 -0.049  0.006 -0.024 -0.041
  0.043 -0.05  -0.02  -0.016 -0.034 -0.012  0.022 -0.02   0.003 -0.004]","[ 0.309  0.066  0.002 -0.097 -0.03   0.035 -0.077  0.026 -0.017 -0.041
 -0.002 -0.05  -0.038 -0.011 -0.045  0.007  0.043 -0.018 -0.003 -0.048]",0
12,"[ 0.394  0.067  0.001 -0.086 -0.029  0.041  0.032  0.008 -0.02  -0.038
  0.05  -0.041 -0.03  -0.03  -0.053 -0.012  0.01  -0.004 -0.008 -0.007]","[ 0.1    0.077 -0.001 -0.097 -0.029  0.033  0.053  0.004 -0.026 -0.041
 -0.027 -0.07  -0.026 -0.02   0.023 -0.021  0.006 -0.028  0.031 -0.022]",1
13,"[ 0.371  0.101  0.014 -0.097 -0.029  0.035  0.051  0.006 -0.007 -0.041
 -0.027 -0.049 -0.02  -0.02   0.024 -0.021  0.005 -0.019  0.045 -0.049]","[ 0.364  0.065  0.001 -0.086 -0.029  0.036 -0.045  0.004 -0.02  -0.041
 -0.026 -0.072 -0.031 -0.043 -0.039 -0.021  0.01  -0.004 -0.007 -0.007]",1
14,"[ 0.145  0.07   0.002 -0.093 -0.029  0.049  0.063  0.008 -0.007 -0.035
 -0.029 -0.052 -0.02  -0.036 -0.016 -0.039  0.019  0.033 -0.067 -0.005]","[ 0.358  0.102 -0.003 -0.096 -0.028  0.046  0.074  0.031 -0.02  -0.035
 -0.038 -0.044 -0.021 -0.022 -0.049 -0.018 -0.041 -0.022  0.009 -0.012]",0
15,"[ 0.373  0.106  0.001 -0.093 -0.029  0.05   0.037  0.053  0.036 -0.037
  0.04  -0.05  -0.027 -0.018  0.035 -0.013  0.044 -0.025  0.016 -0.01 ]","[ 0.373  0.065  0.001 -0.086 -0.029  0.034  0.037  0.053  0.036 -0.037
  0.04  -0.072 -0.027 -0.018  0.036 -0.013  0.011 -0.023  0.016 -0.007]",1
16,"[ 0.364  0.105  0.001 -0.084 -0.029  0.041 -0.045  0.026 -0.023 -0.038
  0.035 -0.042 -0.03  -0.028 -0.039 -0.015  0.01  -0.048 -0.007 -0.007]","[ 0.373  0.065 -0.021 -0.098 -0.029  0.034  0.037  0.053 -0.004 -0.04
 -0.03  -0.075 -0.027 -0.018  0.035 -0.013  0.005 -0.041 -0.013 -0.047]",1
17,"[ 0.137  0.101  0.    -0.097 -0.029  0.035 -0.022  0.006 -0.007 -0.041
 -0.027 -0.05  -0.02  -0.02  -0.045 -0.018  0.005 -0.019  0.015 -0.06 ]","[ 0.263  0.073 -0.028 -0.093 -0.004  0.05  -0.07   0.008 -0.008 -0.036
  0.047 -0.049 -0.022 -0.033 -0.043 -0.049  0.018 -0.032  0.029 -0.012]",0
18,"[ 0.361  0.066  0.028 -0.097 -0.029  0.035  0.051  0.011 -0.007 -0.041
 -0.021 -0.04  -0.02  -0.058  0.034 -0.021  0.005  0.033 -0.011 -0.049]","[ 0.381  0.103  0.014 -0.096 -0.029  0.037  0.049  0.03   0.039 -0.041
 -0.026 -0.049 -0.019 -0.068  0.031 -0.021  0.019 -0.028  0.009 -0.016]",0
19,"[ 0.347  0.102  0.002 -0.093 -0.029  0.035 -0.044  0.007 -0.017 -0.041
  0.092 -0.05  -0.019 -0.036 -0.045 -0.023  0.013 -0.032  0.02  -0.011]","[ 0.381  0.109  0.018 -0.091 -0.029  0.029  0.06   0.042 -0.007 -0.041
 -0.048 -0.05  -0.02  -0.008  0.014 -0.022  0.019 -0.012  0.017 -0.069]",0
20,"[ 0.309  0.066  0.002 -0.097  0.001  0.035 -0.077  0.004 -0.017 -0.037
  0.047 -0.05  -0.038 -0.067 -0.045  0.007  0.043 -0.025 -0.003 -0.01 ]","[ 0.394  0.07   0.001 -0.086 -0.029  0.041  0.032  0.006 -0.02  -0.04
 -0.072 -0.041 -0.03  -0.03  -0.053 -0.021  0.009 -0.004 -0.008 -0.007]",0
21,"[ 0.127  0.074  0.014 -0.097 -0.029  0.034  0.051  0.008 -0.005 -0.041
 -0.027 -0.052 -0.021 -0.064  0.023 -0.021  0.019 -0.019  0.018 -0.07 ]","[ 0.364  0.064  0.001 -0.086 -0.029  0.041 -0.068  0.021 -0.028 -0.038
  0.047 -0.041 -0.03  -0.034 -0.06  -0.017  0.009 -0.02  -0.014 -0.007]",0
22,"[ 0.381  0.074  0.011 -0.093 -0.029  0.039  0.051  0.019  0.001 -0.041
 -0.007 -0.049 -0.019 -0.068  0.031 -0.025  0.024 -0.02   0.018 -0.067]","[ 0.408  0.065 -0.002 -0.09   0.     0.051  0.064  0.009 -0.013 -0.035
 -0.041 -0.052 -0.012 -0.046 -0.009 -0.054  0.003 -0.026  0.026 -0.013]",1
23,"[ 0.347  0.102  0.015 -0.093 -0.029  0.05  -0.048  0.026 -0.005 -0.038
  0.052 -0.051 -0.039 -0.033 -0.038 -0.015  0.036 -0.021 -0.011 -0.014]","[ 0.388  0.069 -0.026 -0.06  -0.029  0.042 -0.048  0.023 -0.028 -0.038
 -0.045 -0.048 -0.014 -0.03  -0.037 -0.032  0.031 -0.025 -0.07  -0.012]",1
24,"[-0.205  0.074  0.006 -0.093 -0.029  0.038  0.053  0.02   0.038 -0.021
 -0.016 -0.052 -0.022 -0.037  0.024 -0.022  0.001 -0.022 -0.001 -0.025]","[ 0.371  0.101  0.    -0.097 -0.029  0.034  0.047  0.027 -0.007 -0.041
 -0.021 -0.049 -0.026 -0.02  -0.045 -0.021  0.046 -0.019  0.045 -0.049]",0
25,"[ 0.394  0.074  0.001 -0.086 -0.029  0.041  0.032  0.008 -0.02  -0.038
  0.05  -0.041 -0.03  -0.033 -0.053 -0.012  0.01  -0.004 -0.008 -0.007]","[ 0.355  0.101 -0.022 -0.097 -0.029  0.027  0.051  0.001 -0.007 -0.041
 -0.03  -0.073 -0.029 -0.02   0.024 -0.022 -0.057 -0.028  0.045 -0.052]",1
26,"[ 0.381  0.103  0.001 -0.094 -0.029  0.036 -0.037  0.026  0.023 -0.038
 -0.017 -0.042 -0.032 -0.028 -0.058 -0.015  0.01  -0.048 -0.007 -0.008]","[ 0.35   0.102 -0.029 -0.096 -0.029  0.026  0.054  0.022 -0.007 -0.042
 -0.014 -0.052 -0.026 -0.018 -0.05  -0.022 -0.054 -0.026  0.009 -0.012]",1
27,"[ 0.376  0.102  0.    -0.097 -0.028  0.026  0.073  0.032 -0.007 -0.036
 -0.046 -0.052 -0.022 -0.02  -0.05  -0.022 -0.055 -0.026  0.03  -0.024]","[ 0.381  0.074 -0.018 -0.097 -0.029  0.035  0.051  0.008 -0.018 -0.041
 -0.021 -0.049 -0.031 -0.064  0.031 -0.021  0.019 -0.02  -0.005 -0.07 ]",1
28,"[ 0.381  0.103  0.014 -0.091 -0.029  0.094 -0.036  0.032 -0.007 -0.041
 -0.048 -0.05  -0.02  -0.017 -0.034 -0.021  0.019 -0.02   0.003 -0.018]","[ 0.373  0.102 -0.024 -0.096 -0.028  0.044  0.074  0.032  0.026 -0.036
 -0.03  -0.052 -0.026 -0.018 -0.05  -0.022 -0.055 -0.025  0.009 -0.012]",1
29,"[ 0.373  0.102 -0.024 -0.096 -0.028  0.046  0.074  0.031  0.026 -0.036
 -0.038 -0.052 -0.017 -0.018 -0.045 -0.018 -0.055 -0.025  0.009 -0.012]","[ 0.381  0.109  0.014 -0.091 -0.029  0.094 -0.036  0.045 -0.007 -0.041
 -0.048 -0.05  -0.02  -0.008  0.014 -0.021  0.019 -0.02   0.017 -0.069]",1
30,"[ 0.371  0.102 -0.024 -0.096 -0.028  0.043 -0.005  0.032 -0.009 -0.041
 -0.047 -0.052  0.055 -0.018 -0.055 -0.022 -0.055 -0.032  0.009 -0.012]","[ 0.35   0.102  0.002 -0.093 -0.029  0.035 -0.038  0.021  0.037 -0.042
  0.092 -0.05  -0.03  -0.036 -0.051  0.008  0.038 -0.03   0.02  -0.046]",1
31,"[ 0.38   0.103  0.014 -0.096 -0.029  0.037  0.048  0.03   0.042 -0.035
  0.055 -0.049 -0.019 -0.068  0.03  -0.021  0.019 -0.025  0.009 -0.016]","[ 0.361  0.067 -0.017 -0.097 -0.029  0.035  0.074  0.008 -0.018 -0.041
 -0.022 -0.049 -0.031 -0.059  0.03  -0.016  0.041 -0.02   0.004 -0.015]",1
32,"[ 0.374  0.102  0.001 -0.093 -0.029  0.042 -0.063  0.017  0.036 -0.044
  0.054 -0.05  -0.017 -0.018 -0.053 -0.038 -0.06  -0.025 -0.011 -0.012]","[ 0.372  0.102 -0.024 -0.096 -0.028  0.023  0.074  0.031 -0.002 -0.036
 -0.037 -0.052 -0.017 -0.018 -0.051 -0.022 -0.055 -0.026  0.009 -0.012]",0
33,"[ 0.373  0.106  0.001 -0.093 -0.029  0.05   0.037  0.053  0.036 -0.037
  0.088 -0.05  -0.027 -0.065  0.035  0.008  0.044 -0.024  0.016 -0.055]","[ 0.141  0.073 -0.023 -0.093 -0.029  0.042  0.05   0.008 -0.008 -0.037
  0.05  -0.051 -0.022 -0.033 -0.057 -0.047  0.013 -0.032  0.028 -0.012]",1
34,"[ 0.381  0.067  0.014 -0.097 -0.029  0.035  0.051  0.006 -0.007 -0.041
 -0.027 -0.049 -0.02  -0.064  0.034 -0.021  0.005  0.037  0.018 -0.049]","[ 0.294  0.065  0.002 -0.091  0.001  0.05  -0.077  0.02   0.037 -0.018
  0.047 -0.05  -0.038 -0.037 -0.041  0.007  0.043 -0.025  0.038 -0.01 ]",0
35,"[ 0.309  0.102  0.003 -0.097 -0.03   0.012 -0.077  0.026 -0.017 -0.041
 -0.003 -0.05  -0.027 -0.018 -0.045  0.007  0.043 -0.018  0.007 -0.051]","[ 0.376  0.102 -0.    -0.097 -0.029  0.026  0.05   0.032 -0.007 -0.036
 -0.046 -0.052 -0.022 -0.02  -0.05  -0.022 -0.055 -0.027  0.03  -0.024]",1
36,"[ 0.378  0.065  0.001 -0.086 -0.029  0.036 -0.045  0.004 -0.02  -0.041
 -0.026 -0.049 -0.019 -0.044 -0.036 -0.021  0.008 -0.004 -0.009 -0.007]","[ 0.362  0.065  0.001 -0.086 -0.029  0.041 -0.045  0.026 -0.02  -0.038
  0.045 -0.041 -0.031 -0.033 -0.039 -0.017  0.046 -0.012 -0.01  -0.018]",0
37,"[ 0.127  0.073  0.014 -0.091  0.038  0.034  0.051  0.008 -0.005 -0.041
 -0.027 -0.052 -0.02  -0.068  0.032 -0.021  0.015 -0.02  -0.02  -0.049]","[ 0.361  0.073  0.015 -0.093 -0.029  0.036 -0.045  0.002 -0.002 -0.038
  0.059 -0.05  -0.031 -0.03  -0.045 -0.015  0.036 -0.005 -0.012 -0.014]",0
38,"[ 0.155  0.104  0.002 -0.096 -0.029  0.049  0.082  0.01   0.052 -0.016
 -0.031 -0.048 -0.028 -0.034 -0.039  0.031  0.017  0.036  0.023 -0.005]","[ 0.381  0.074  0.014 -0.093 -0.029  0.038  0.051  0.008  0.001 -0.041
 -0.027 -0.049 -0.019 -0.068  0.031 -0.021  0.019 -0.02   0.018 -0.067]",0
39,"[ 0.359  0.077 -0.001 -0.097 -0.029  0.034 -0.039 -0.01  -0.026 -0.041
 -0.027 -0.07  -0.022 -0.02   0.023 -0.021  0.053 -0.028  0.023 -0.073]","[ 0.381  0.067  0.018 -0.097 -0.028  0.035  0.053  0.004 -0.007 -0.035
 -0.027 -0.049 -0.02  -0.022 -0.035 -0.022  0.005  0.037  0.018 -0.015]",0
40,"[ 0.35   0.102  0.002 -0.093 -0.029  0.035 -0.038  0.021  0.037 -0.041
  0.092 -0.05  -0.016 -0.036 -0.043  0.008  0.038 -0.03   0.02  -0.05 ]","[ 0.408  0.108 -0.027 -0.09   0.042  0.043  0.064  0.009 -0.043 -0.035
 -0.041 -0.052 -0.012 -0.046 -0.009 -0.054  0.003 -0.026  0.022 -0.013]",0
41,"[ 0.137  0.101  0.    -0.097 -0.029  0.035  0.051  0.006 -0.003 -0.041
 -0.027 -0.05  -0.02  -0.02   0.026 -0.021  0.005 -0.019  0.045 -0.049]","[ 0.381  0.109  0.014 -0.091 -0.029  0.094 -0.036  0.032 -0.007 -0.041
 -0.048 -0.05  -0.02  -0.016 -0.034 -0.021  0.019 -0.02   0.003 -0.018]",0
42,"[ 0.381  0.101  0.014 -0.097 -0.029  0.045  0.051  0.008  0.026 -0.041
 -0.027 -0.049 -0.02  -0.023 -0.036 -0.021  0.005  0.029  0.018 -0.079]","[ 0.109  0.074  0.003 -0.096 -0.029  0.034  0.051  0.011 -0.022 -0.036
  0.069 -0.05  -0.021 -0.061  0.067  0.01   0.019 -0.017  0.018 -0.026]",1
43,"[ 0.381  0.074  0.014 -0.097 -0.029  0.035  0.051  0.008 -0.005 -0.041
 -0.027 -0.049 -0.02  -0.064  0.031 -0.021  0.019 -0.02   0.018 -0.07 ]","[ 0.359  0.063  0.001 -0.086 -0.029  0.041 -0.045  0.027 -0.015 -0.038
  0.045 -0.041 -0.031 -0.064 -0.027 -0.017  0.046 -0.029 -0.01  -0.018]",0
44,"[ 0.373  0.102  0.002 -0.096 -0.028  0.049  0.075  0.032  0.036 -0.017
  0.107 -0.05  -0.026 -0.018 -0.05  -0.022  0.04  -0.025  0.009  0.001]","[ 0.384  0.074  0.002 -0.098 -0.029  0.035  0.032  0.008 -0.006 -0.038
  0.064 -0.041 -0.03  -0.033 -0.035 -0.012  0.005 -0.004 -0.039 -0.007]",0
45,"[ 0.102  0.074  0.003 -0.096 -0.029  0.034  0.051  0.011 -0.016 -0.037
  0.044 -0.05  -0.021 -0.062  0.036  0.01   0.019 -0.017  0.016 -0.026]","[ 0.356  0.064  0.001 -0.086 -0.029  0.036 -0.037  0.004 -0.02  -0.041
 -0.026 -0.073 -0.03  -0.042 -0.042 -0.021  0.003 -0.004 -0.007 -0.007]",1
46,"[ 0.381  0.068  0.014 -0.097 -0.029  0.035  0.051  0.006 -0.007 -0.041
 -0.032 -0.049 -0.03  -0.061 -0.036 -0.021  0.005 -0.006  0.018 -0.049]","[ 0.213  0.108  0.004 -0.096 -0.029  0.04   0.048  0.017  0.032 -0.041
 -0.031 -0.049 -0.026 -0.063 -0.035 -0.021  0.046 -0.025  0.018 -0.048]",1
47,"[ 0.35   0.102  0.002 -0.096 -0.029  0.036 -0.038  0.022  0.037 -0.041
  0.092 -0.05  -0.026 -0.036 -0.043  0.008  0.038 -0.03   0.01  -0.052]","[ 0.362  0.065  0.001 -0.096 -0.029  0.041 -0.045  0.01  -0.02  -0.038
 -0.015 -0.041 -0.031 -0.033 -0.039 -0.017  0.015 -0.012 -0.01  -0.018]",0
48,"[ 0.109  0.074  0.014 -0.097 -0.029  0.034  0.051  0.011 -0.022 -0.036
 -0.027 -0.052 -0.021 -0.064  0.067 -0.021  0.019 -0.017  0.018 -0.03 ]","[ 0.35   0.102  0.002 -0.096 -0.029  0.035 -0.038  0.021  0.037 -0.042
  0.092 -0.05  -0.03  -0.036 -0.053  0.008  0.038 -0.03   0.02  -0.052]",1
49,"[ 0.394  0.071  0.001 -0.086 -0.029  0.041  0.032  0.006 -0.021 -0.041
 -0.074 -0.05  -0.03  -0.029 -0.053 -0.021  0.009 -0.004 -0.022 -0.007]","[ 0.361  0.066  0.001 -0.097 -0.029  0.035  0.051  0.006 -0.007 -0.041
 -0.027 -0.05  -0.02  -0.058  0.026 -0.021  0.005 -0.01  -0.011 -0.049]",0
50,"[ 0.381  0.07   0.014 -0.091 -0.029  0.094 -0.049  0.006 -0.024 -0.041
  0.043 -0.05  -0.02  -0.016 -0.034 -0.012  0.022 -0.02   0.003 -0.004]","[ 0.381  0.103  0.014 -0.091 -0.029  0.094 -0.036  0.032 -0.007 -0.041
 -0.048 -0.05  -0.041 -0.017 -0.034 -0.021  0.02  -0.031  0.002 -0.018]",0
51,"[ 0.373  0.102 -0.024 -0.096 -0.028  0.044  0.074  0.032  0.026 -0.036
 -0.03  -0.052 -0.026 -0.018 -0.05  -0.022 -0.055 -0.025  0.009 -0.012]","[ 0.394  0.07   0.001 -0.086 -0.029  0.041  0.032  0.006 -0.02  -0.04
 -0.072 -0.041 -0.03  -0.03  -0.053 -0.021  0.009 -0.004 -0.008 -0.007]",1
52,"[ 0.141  0.073 -0.023 -0.093 -0.029  0.042  0.05   0.008 -0.008 -0.037
  0.05  -0.051 -0.022 -0.033 -0.057 -0.047  0.013 -0.032  0.028 -0.012]","[ 0.347  0.102  0.015 -0.093 -0.029  0.05  -0.048  0.026 -0.005 -0.038
  0.052 -0.051 -0.039 -0.033 -0.038 -0.015  0.036 -0.021 -0.011 -0.014]",0
53,"[ 0.294  0.065  0.002 -0.091  0.001  0.05  -0.077  0.02   0.037 -0.018
  0.047 -0.05  -0.038 -0.037 -0.041  0.007  0.043 -0.025  0.038 -0.01 ]","[ 0.127  0.074  0.014 -0.091 -0.029  0.034  0.051  0.008 -0.005 -0.041
 -0.027 -0.052 -0.02  -0.068  0.023 -0.021  0.019 -0.02   0.001 -0.024]",1
54,"[ 0.381  0.103  0.014 -0.091 -0.029  0.094 -0.036  0.01  -0.007 -0.041
 -0.047 -0.05  -0.02  -0.017 -0.034 -0.021  0.004 -0.02   0.003 -0.053]","[ 0.361  0.066  0.028 -0.097 -0.029  0.035  0.051  0.011 -0.007 -0.041
 -0.021 -0.04  -0.02  -0.058  0.034 -0.021  0.005  0.033 -0.011 -0.049]",0
55,"[ 0.373  0.102 -0.024 -0.096 -0.028  0.046  0.074  0.031  0.026 -0.036
 -0.038 -0.052 -0.017 -0.018 -0.045 -0.018 -0.055 -0.025  0.009 -0.012]","[ 0.361  0.067 -0.017 -0.097 -0.029  0.035  0.074  0.008 -0.018 -0.041
 -0.022 -0.049 -0.031 -0.059  0.03  -0.016  0.041 -0.02   0.004 -0.015]",0
56,"[ 0.408  0.108 -0.027 -0.09   0.042  0.043  0.064  0.009 -0.043 -0.035
 -0.041 -0.052 -0.012 -0.046 -0.009 -0.054  0.003 -0.026  0.022 -0.013]","[ 0.381  0.103  0.014 -0.096 -0.029  0.037  0.049  0.03   0.039 -0.041
 -0.026 -0.049 -0.019 -0.068  0.031 -0.021  0.019 -0.028  0.009 -0.016]",0
57,"[ 0.347  0.102  0.015 -0.093 -0.029  0.049 -0.047  0.022  0.001 -0.038
  0.052 -0.051 -0.036 -0.033 -0.044 -0.015  0.036 -0.021 -0.011 -0.014]","[ 0.381  0.103  0.014 -0.097 -0.029  0.028 -0.036  0.007 -0.007 -0.041
 -0.048 -0.05  -0.02  -0.017 -0.035 -0.021  0.019 -0.02   0.003 -0.078]",1
