,source,target,label
0,[ 0.712  0.511  0.267  0.088  0.022  0.012  0.008 -0.002  0.007  0.009],[ 0.714  0.513  0.267  0.088  0.02   0.012  0.009 -0.004  0.008  0.009],0
1,[ 0.712  0.512  0.267  0.088  0.022  0.011  0.01  -0.006  0.008  0.006],[ 0.714  0.509  0.267  0.088  0.021  0.012  0.009 -0.004  0.008  0.009],1
2,[ 0.712  0.511  0.267  0.089  0.02   0.011  0.009 -0.004  0.008 -0.   ],[ 0.712  0.511  0.267  0.088  0.022  0.012  0.008 -0.002  0.007  0.01 ],1
3,[ 0.71   0.512  0.267  0.089  0.02   0.011  0.008 -0.004  0.01   0.008],[ 0.712  0.512  0.267  0.088  0.02   0.012  0.007 -0.006  0.011  0.007],0
4,[ 0.712  0.513  0.267  0.089  0.02   0.012  0.01  -0.006  0.007  0.007],[ 0.712  0.511  0.268  0.088  0.02   0.012  0.013 -0.006  0.007  0.007],0
5,[ 0.712  0.512  0.267  0.088  0.021  0.011  0.013 -0.004  0.008  0.008],[ 0.711  0.511  0.267  0.088  0.021  0.011  0.008 -0.002  0.007  0.01 ],1
6,[ 0.71   0.511  0.267  0.089  0.021  0.011  0.009 -0.004  0.007  0.005],[ 0.712  0.514  0.267  0.088  0.022  0.012  0.009 -0.002  0.007  0.01 ],0
7,[ 0.712  0.511  0.267  0.089  0.02   0.011  0.009 -0.004  0.016  0.007],[ 0.713  0.511  0.267  0.088  0.02   0.012  0.009 -0.006  0.01   0.007],0
8,[ 0.71   0.511  0.267  0.089  0.02   0.012  0.009 -0.004  0.007  0.007],[ 0.713  0.509  0.267  0.089  0.021  0.011  0.013 -0.004  0.008  0.008],1
9,[ 0.712  0.511  0.267  0.089  0.021  0.011  0.009 -0.004  0.01   0.003],[ 0.712  0.511  0.267  0.089  0.02   0.011  0.009 -0.004  0.007  0.008],1
10,[ 0.713  0.513  0.267  0.089  0.02   0.012  0.008 -0.006  0.01   0.009],[ 0.713  0.511  0.267  0.089  0.02   0.012  0.009 -0.006  0.015  0.007],1
11,[ 0.712  0.513  0.267  0.088  0.02   0.012  0.012 -0.004  0.007  0.007],[ 0.71   0.511  0.268  0.089  0.021  0.012  0.009 -0.004  0.008  0.008],1
12,[ 0.714  0.509  0.267  0.089  0.021  0.011  0.013 -0.004  0.008 -0.001],[ 0.712  0.511  0.267  0.088  0.022  0.012  0.009 -0.002  0.007  0.009],0
13,[ 0.712  0.513  0.267  0.089  0.02   0.013  0.009 -0.005  0.006  0.007],[ 0.712  0.513  0.267  0.089  0.02   0.013  0.009 -0.006  0.009  0.007],1
14,[ 0.712  0.511  0.267  0.088  0.022  0.012  0.009 -0.002  0.007  0.01 ],[ 0.712  0.511  0.268  0.089  0.021  0.012  0.009 -0.004  0.015  0.008],1
15,[ 0.712  0.511  0.267  0.088  0.02   0.012  0.009 -0.004  0.008  0.008],[ 0.712  0.511  0.267  0.089  0.02   0.01   0.009 -0.004  0.008  0.008],1
16,[ 0.712  0.511  0.268  0.089  0.021  0.012  0.009 -0.004  0.006  0.008],[ 0.712  0.511  0.267  0.088  0.021  0.012  0.009 -0.004  0.006  0.007],0
17,[ 0.71   0.509  0.267  0.089  0.021  0.011  0.009 -0.004  0.008 -0.001],[ 0.711  0.511  0.268  0.089  0.021  0.011  0.009 -0.004  0.009  0.008],0
18,[ 0.712  0.511  0.267  0.089  0.02   0.012  0.013 -0.004  0.009  0.01 ],[ 0.712  0.511  0.267  0.088  0.022  0.012  0.008 -0.004  0.007  0.007],0
19,[ 0.712  0.511  0.267  0.088  0.022  0.012  0.008 -0.001  0.007  0.01 ],[ 0.713  0.511  0.267  0.088  0.022  0.012  0.008 -0.001  0.007  0.01 ],0
20,[ 0.713  0.511  0.267  0.088  0.02   0.012  0.008 -0.006  0.01   0.007],[ 0.711  0.511  0.268  0.089  0.021  0.011  0.013 -0.004  0.015  0.007],0
21,[ 0.712  0.511  0.268  0.089  0.022  0.011  0.009 -0.004  0.016  0.008],[ 0.711  0.511  0.267  0.088  0.022  0.012  0.008 -0.001  0.007  0.01 ],0
22,[ 0.712  0.511  0.267  0.088  0.022  0.012  0.009 -0.001  0.007  0.01 ],[ 0.712  0.513  0.267  0.088  0.02   0.011  0.009 -0.004  0.008  0.   ],0
23,[ 0.712  0.511  0.268  0.088  0.02   0.012  0.013 -0.004  0.007  0.008],[ 0.712  0.513  0.268  0.089  0.021  0.012  0.009 -0.004  0.015  0.008],0
24,[ 0.71   0.512  0.267  0.088  0.02   0.011  0.008 -0.006  0.008  0.004],[ 0.712  0.513  0.267  0.088  0.02   0.01   0.008 -0.003  0.007  0.011],0
25,[ 0.712  0.513  0.267  0.089  0.02   0.013  0.009 -0.004  0.01   0.008],[ 0.712  0.513  0.267  0.089  0.02   0.012  0.009 -0.006  0.01   0.007],1
26,[ 0.712  0.511  0.267  0.088  0.021  0.011  0.008 -0.001  0.01   0.01 ],[ 0.712  0.514  0.267  0.088  0.022  0.012  0.01  -0.004  0.007  0.008],1
27,[ 0.712  0.511  0.267  0.088  0.022  0.011  0.009 -0.003  0.007  0.01 ],[ 0.712  0.513  0.267  0.089  0.02   0.012  0.009 -0.004  0.015  0.008],0
28,[ 0.712  0.511  0.267  0.087  0.022  0.012  0.009 -0.001  0.007  0.01 ],[ 0.712  0.52   0.267  0.086  0.021  0.011  0.014 -0.004  0.006  0.004],1
29,[ 0.712  0.511  0.268  0.089  0.02   0.012  0.009 -0.004  0.008  0.008],[ 0.712  0.512  0.267  0.088  0.021  0.012  0.013 -0.004  0.008  0.008],1
30,[ 0.713  0.513  0.267  0.089  0.02   0.01   0.009 -0.007  0.008  0.007],[ 0.71   0.511  0.267  0.089  0.021  0.011  0.013 -0.004  0.007  0.004],0
31,[ 0.712  0.511  0.268  0.089  0.02   0.012  0.011 -0.006  0.013  0.007],[ 0.712  0.511  0.267  0.088  0.022  0.012  0.009 -0.001  0.009  0.01 ],0
32,[ 0.71   0.511  0.268  0.089  0.021  0.012  0.013 -0.004  0.015  0.008],[ 0.712  0.51   0.267  0.089  0.02   0.013  0.009 -0.004  0.008 -0.001],0
33,[ 0.712  0.511  0.266  0.089  0.021  0.011  0.009 -0.004  0.016  0.003],[ 0.71   0.514  0.267  0.088  0.022  0.012  0.009 -0.004  0.007  0.008],1
34,[ 0.711  0.511  0.267  0.088  0.021  0.011  0.009 -0.004  0.006  0.007],[ 0.712  0.513  0.267  0.088  0.02   0.011  0.01  -0.004  0.008  0.008],0
35,[ 0.712  0.515  0.267  0.086  0.021  0.011  0.009 -0.004  0.006  0.004],[ 0.712  0.511  0.268  0.089  0.02   0.012  0.013 -0.004  0.009  0.008],1
36,[ 0.712  0.511  0.267  0.087  0.021  0.012  0.009 -0.001  0.007  0.006],[ 0.712  0.512  0.267  0.088  0.02   0.011  0.009 -0.006  0.008  0.008],1
37,[ 0.714  0.509  0.267  0.089  0.02   0.011  0.013 -0.004  0.008 -0.001],[ 0.71   0.511  0.267  0.088  0.019  0.011  0.008 -0.006  0.008  0.003],1
38,[ 0.71   0.511  0.268  0.089  0.021  0.012  0.013 -0.004  0.015  0.007],[ 0.712  0.512  0.267  0.088  0.02   0.011  0.01  -0.006  0.008  0.008],0
39,[ 0.712  0.511  0.268  0.089  0.021  0.012  0.009 -0.004  0.009  0.008],[ 0.712  0.511  0.267  0.089  0.021  0.012  0.009 -0.004  0.01   0.007],1
40,[ 0.71   0.512  0.268  0.089  0.021  0.012  0.009 -0.004  0.011  0.008],[ 0.71   0.513  0.267  0.089  0.02   0.013  0.009 -0.004  0.01   0.008],1
41,[ 0.712  0.511  0.267  0.088  0.022  0.012  0.009 -0.     0.007  0.01 ],[ 0.712  0.512  0.267  0.088  0.02   0.012  0.008 -0.002  0.007  0.007],0
42,[ 0.712  0.511  0.266  0.088  0.022  0.011  0.009 -0.001  0.007  0.004],[ 0.713  0.511  0.267  0.089  0.02   0.012  0.008 -0.004  0.009  0.008],1
43,[ 0.712  0.511  0.267  0.089  0.022  0.012  0.013 -0.004  0.009  0.008],[ 0.712  0.511  0.267  0.089  0.02   0.011  0.013 -0.004  0.009  0.008],0
44,[ 0.71   0.513  0.267  0.089  0.021  0.013  0.013 -0.005  0.006  0.004],[ 0.711  0.511  0.267  0.088  0.021  0.011  0.008 -0.004  0.015  0.007],0
45,[ 0.712  0.511  0.267  0.088  0.021  0.011  0.008 -0.001  0.008  0.01 ],[ 0.712  0.511  0.267  0.088  0.02   0.01   0.009 -0.004  0.008  0.008],1
46,[ 0.712  0.514  0.267  0.089  0.022  0.013  0.009 -0.006  0.009  0.007],[ 0.712  0.513  0.267  0.089  0.021  0.011  0.013 -0.006  0.008  0.008],1
47,[ 0.712  0.513  0.267  0.088  0.021  0.012  0.013 -0.004  0.008  0.009],[ 0.712  0.511  0.267  0.089  0.02   0.012  0.013 -0.004  0.009 -0.   ],0
48,[ 0.713  0.513  0.267  0.089  0.022  0.01   0.009 -0.007  0.009  0.007],[ 0.71   0.511  0.268  0.089  0.02   0.012  0.013 -0.004  0.009  0.008],0
49,[ 0.711  0.511  0.268  0.089  0.021  0.011  0.009 -0.004  0.015  0.007],[ 0.713  0.513  0.267  0.089  0.02   0.012  0.009 -0.006  0.01   0.007],0
50,[ 0.713  0.511  0.267  0.088  0.022  0.012  0.008 -0.001  0.007  0.01 ],[ 0.712  0.511  0.267  0.089  0.02   0.012  0.013 -0.004  0.009  0.01 ],1
51,[ 0.71   0.511  0.267  0.089  0.02   0.012  0.009 -0.004  0.007  0.007],[ 0.712  0.511  0.266  0.088  0.022  0.011  0.009 -0.001  0.007  0.004],0
52,[ 0.712  0.511  0.267  0.089  0.02   0.011  0.009 -0.004  0.007  0.008],[ 0.712  0.511  0.268  0.089  0.02   0.012  0.011 -0.006  0.013  0.007],1
53,[ 0.712  0.512  0.267  0.088  0.021  0.011  0.013 -0.004  0.008  0.008],[ 0.712  0.511  0.267  0.088  0.02   0.012  0.009 -0.004  0.008  0.008],0
54,[ 0.713  0.511  0.267  0.088  0.02   0.012  0.009 -0.006  0.01   0.007],[ 0.712  0.513  0.267  0.088  0.02   0.011  0.009 -0.004  0.008  0.   ],0
