,source,target,label
0,"[-0.231  0.051 -0.057 -0.107 -0.033 -0.082 -0.038  0.031  0.119 -0.069
  0.131  0.073 -0.047 -0.058  0.058 -0.002  0.085 -0.016 -0.015 -0.008]","[-0.273  0.049 -0.104 -0.092 -0.027 -0.025  0.087 -0.023  0.099 -0.063
  0.098 -0.078 -0.059 -0.112 -0.056 -0.043  0.03  -0.092 -0.08  -0.01 ]",1
1,"[-0.348  0.118 -0.073 -0.085 -0.049  0.04  -0.03   0.094  0.01  -0.105
  0.129 -0.072 -0.05  -0.072  0.021 -0.121  0.095 -0.025 -0.035 -0.009]","[ 0.513  0.223 -0.082 -0.087 -0.03   0.038 -0.047  0.208 -0.015 -0.028
  0.103 -0.075 -0.028 -0.094 -0.06  -0.019  0.031 -0.016 -0.059 -0.011]",1
2,"[ 0.375  0.116  0.009 -0.106 -0.029 -0.106 -0.037  0.049  0.113 -0.07
  0.115  0.044 -0.024 -0.1    0.125 -0.046  0.106  0.039 -0.047 -0.011]","[ 0.359  0.138  0.019 -0.087 -0.026  0.097  0.092  0.014  0.001 -0.042
  0.128 -0.065 -0.064 -0.158 -0.043 -0.158 -0.028 -0.017 -0.077 -0.005]",1
3,"[ 0.357  0.069 -0.023 -0.126 -0.029  0.04   0.033  0.142  0.008 -0.068
 -0.095 -0.074 -0.071 -0.029 -0.052 -0.122  0.102 -0.018 -0.093 -0.01 ]","[-0.389  0.164  0.021 -0.117 -0.041  0.012 -0.029  0.025 -0.002 -0.1
  0.134 -0.072 -0.102 -0.136  0.044 -0.018  0.098 -0.03  -0.075  0.01 ]",1
4,"[-0.282  0.067  0.01  -0.091 -0.002 -0.047  0.084  0.008  0.099 -0.044
  0.098 -0.072 -0.058 -0.106 -0.056 -0.047  0.045 -0.092 -0.081 -0.01 ]","[-0.389  0.067 -0.06  -0.085 -0.009 -0.065  0.077  0.022  0.011 -0.042
  0.14  -0.072 -0.085 -0.15  -0.043 -0.01   0.048 -0.025 -0.097 -0.005]",1
5,"[ 0.357  0.199  0.021 -0.094 -0.029  0.049  0.099  0.037  0.146 -0.069
  0.096 -0.046 -0.073 -0.1    0.041 -0.139  0.106  0.039  0.023 -0.01 ]","[-0.389  0.089 -0.078 -0.115 -0.031  0.038 -0.047  0.003  0.026 -0.105
  0.103 -0.072 -0.057 -0.174  0.005  0.069  0.007 -0.067 -0.052 -0.011]",1
6,"[ 0.357  0.107  0.021 -0.093 -0.029  0.049  0.099  0.037  0.017 -0.069
  0.097 -0.074 -0.073 -0.161 -0.048 -0.159  0.106  0.039  0.023 -0.063]","[-0.389  0.109 -0.078 -0.096 -0.045 -0.09   0.02   0.028 -0.013 -0.036
 -0.004 -0.073 -0.064 -0.156 -0.079  0.003 -0.134 -0.024 -0.035 -0.011]",1
7,"[-0.079  0.065 -0.071 -0.072 -0.027 -0.038  0.087  0.013  0.008  0.009
  0.098 -0.077 -0.059 -0.108 -0.055 -0.053  0.039 -0.089 -0.08  -0.033]","[ 0.503  0.117 -0.084 -0.093 -0.029  0.038  0.099  0.073  0.002 -0.086
  0.097 -0.052 -0.057 -0.1   -0.052 -0.021  0.106 -0.026  0.013 -0.01 ]",1
8,"[ 0.503  0.202 -0.084 -0.093 -0.029  0.038  0.099  0.078  0.002 -0.019
  0.097 -0.052 -0.025 -0.1   -0.052 -0.021  0.106  0.039  0.013 -0.01 ]","[-0.389  0.156  0.021 -0.123 -0.019  0.014 -0.024  0.037  0.122  0.159
  0.134 -0.071 -0.064 -0.071  0.044 -0.016  0.04  -0.02  -0.071  0.01 ]",1
9,"[-0.004  0.067  0.002 -0.086 -0.029  0.042 -0.063  0.014 -0.012 -0.042
 -0.095 -0.072 -0.015 -0.018 -0.035 -0.01   0.01  -0.025 -0.097 -0.011]","[ 0.307  0.203  0.021 -0.094 -0.029  0.048  0.099  0.094  0.145 -0.019
  0.097 -0.05  -0.024 -0.1   -0.057 -0.139  0.106  0.039  0.023 -0.01 ]",1
