,source,target,label
0,"[-0.323  0.174  0.362 -0.368  0.66  -0.306 -0.746 -0.144 -0.301 -0.168
 -0.843  0.324 -0.206  0.66   0.084 -0.661  0.465  0.452 -0.328  0.231]","[-0.286  0.249  0.362 -0.235  0.66  -0.429 -0.746 -0.144 -0.301  0.229
 -0.862  0.324 -0.206  0.66   0.084 -0.726  0.465  0.403 -0.328  0.384]",1
1,"[-0.219  0.096  0.444  0.3   -0.481 -0.514  0.636  0.267 -0.538  0.325
 -0.404  0.083 -0.196 -0.42   0.187 -0.66   0.392  0.478 -0.331  0.432]","[-0.321  0.18   0.382 -0.368  0.22  -0.306 -0.647 -0.117 -0.416 -0.17
 -0.765  0.758 -0.069  0.66   0.104 -0.661  0.463  0.533 -0.328  0.211]",1
2,"[-0.554  0.092 -0.104 -0.011  0.138  0.455  0.234 -0.012 -0.469 -0.286
 -0.158  0.784 -0.171 -0.739  0.141 -0.999  0.506 -0.276 -0.325  0.207]","[-0.373  0.474  0.431  0.507  0.103 -1.026  0.797 -0.334 -0.714 -0.062
 -0.735  0.621 -0.263  0.639 -0.011  0.021 -0.611  0.23  -0.259 -0.18 ]",1
3,"[-0.512  0.396  0.142  0.387  0.046 -0.782  1.068  0.778  0.402 -0.268
 -0.448 -0.773  0.519  0.007  0.106  0.341  0.455  0.44   0.145  1.254]","[-0.512  0.444 -0.1   -0.293  0.078 -0.782  0.374 -0.12  -0.117 -0.189
 -0.602 -0.98   0.519 -0.13   0.106  0.341  0.455  0.015 -0.473  1.254]",1
4,"[-0.554  0.092  0.009 -0.011  0.211 -1.147  0.218 -0.221 -0.429 -0.316
  0.512  0.587 -0.265  0.654  0.141  0.778  0.411  0.021 -0.264 -0.226]","[-0.332  0.302  0.349  0.723  0.433 -0.363 -0.823  0.452 -0.492 -0.023
 -0.778  0.479 -0.172 -0.061 -0.266 -0.424  0.461 -0.282 -0.328  0.21 ]",0
5,"[-0.25   0.393  0.444  0.654  0.231 -0.379 -0.132  0.239 -0.187  0.325
 -0.404  0.109 -0.959 -0.42  -0.35   0.267  0.392  0.443 -0.331  0.892]","[-0.33   0.174  0.431 -0.19   0.46  -0.357 -0.761 -0.144 -0.491 -0.168
 -0.847  0.324 -0.171  0.115 -0.324 -0.661  0.465  0.466 -0.328  0.234]",0
6,"[-0.512  0.172 -0.044  0.392  0.199 -0.782 -0.642 -0.112  0.305 -0.147
 -0.267 -0.809  0.519 -0.003  0.105  0.341  0.463 -0.064 -0.505  1.254]","[-0.401 -0.709  1.019  0.622  0.423  0.147  0.16   0.504 -0.239 -0.135
  0.56   0.536 -0.391 -0.165 -0.269 -0.694  0.446 -0.038 -0.463 -0.955]",0
7,"[-0.406 -0.58   1.048  0.576  0.349  0.272 -0.197 -0.216 -0.303  0.153
  0.254 -0.878  0.455 -0.173  0.497 -0.178  0.436 -0.033 -0.248 -0.455]","[-0.554  0.092 -0.074 -0.011  0.211  0.455  0.234 -0.094 -0.464 -0.337
 -0.509  0.784 -0.167  0.641  0.141 -0.359  0.506  0.016 -0.264 -0.006]",0
8,"[-0.321 -0.569  0.439 -0.7    0.321 -0.306 -0.746  0.382 -0.392 -0.167
 -0.81  -0.027 -0.205  0.642  0.104 -0.661  0.465  0.532 -0.328  0.211]","[-0.84   0.109  0.186 -0.194  0.319 -0.306 -0.747  0.382 -0.417  0.077
 -0.436  0.712 -0.189  0.664  0.104 -0.661  0.682  0.532 -0.617  0.051]",0
9,"[-0.376 -0.766  0.428  0.716  0.45   0.752 -0.111  0.492 -0.252  0.153
  0.434  0.504  0.492 -0.173 -0.152 -0.562  0.436 -0.13  -0.455 -0.455]","[-0.406 -0.627  1.048  0.754  0.45   0.272 -0.067 -0.216 -0.024  0.023
  0.274  0.534  0.435  0.618  0.594  0.734  0.554  0.013 -0.22  -0.455]",0
10,"[-0.366  0.474  0.491  0.507  0.103 -1.026  0.797 -0.206 -0.722  0.336
 -0.735  0.621 -0.263  0.634 -0.011  0.021 -0.611  0.144  0.091 -0.172]","[-0.324 -0.71   0.359 -0.72   0.321 -0.306 -0.747  0.382 -0.487 -0.134
 -0.4   -0.23  -0.203  0.66   0.091 -0.667  0.632  0.467 -0.328  0.213]",0
11,"[-0.304 -0.766  0.428  0.677  0.471 -0.322 -0.782  0.492 -0.252  0.153
  0.417  0.504  0.492 -0.168 -0.147 -0.559  0.429 -0.513 -0.469  0.22 ]","[-0.323  0.176  0.362 -0.368  0.66  -0.306 -0.746 -0.144 -0.301 -0.191
 -0.843  0.324 -0.206  0.66   0.084 -0.661  0.465  0.397 -0.328  0.233]",1
