,source,target,label
0,"[ 0.321  0.109  0.017  0.018  0.009  0.012  0.017  0.006 -0.009  0.002
  0.005  0.012  0.013  0.022  0.008 -0.005  0.001 -0.008 -0.002 -0.014]","[ 0.318  0.112  0.018 -0.003  0.002  0.013  0.021  0.006 -0.009  0.016
  0.008  0.006  0.006  0.023  0.005 -0.007 -0.001 -0.008 -0.003 -0.014]",1
1,"[ 0.318  0.109  0.018 -0.003  0.001  0.013  0.009  0.006 -0.009 -0.013
  0.008  0.012  0.006  0.004  0.008 -0.012  0.002 -0.008 -0.003 -0.014]","[ 0.321  0.107  0.018  0.018  0.009  0.012  0.017  0.006 -0.009  0.007
  0.005  0.013  0.013 -0.006  0.008 -0.005  0.002 -0.008 -0.003 -0.014]",0
2,"[ 0.32   0.114  0.018 -0.001  0.01   0.013  0.019  0.006 -0.009 -0.002
  0.006  0.012 -0.008 -0.007  0.005 -0.012  0.002 -0.01   0.001 -0.014]","[ 0.321  0.109  0.017 -0.003  0.009  0.012  0.021  0.006 -0.009  0.002
  0.005  0.013  0.013  0.037  0.006 -0.005  0.002 -0.008 -0.003 -0.014]",0
3,"[ 0.321  0.108  0.018 -0.002  0.01   0.013  0.019  0.007 -0.009 -0.009
  0.01   0.012 -0.011  0.023  0.006 -0.007  0.002 -0.009 -0.003 -0.014]","[ 0.321  0.109  0.017 -0.003  0.009  0.013  0.021  0.006 -0.009  0.001
  0.005  0.012  0.013  0.037  0.005 -0.006  0.002 -0.008 -0.003 -0.014]",0
4,"[ 0.321  0.109  0.018  0.018  0.009  0.012  0.017  0.006 -0.009  0.002
  0.005  0.012  0.011  0.022  0.008 -0.005  0.001 -0.008 -0.003 -0.014]","[ 0.321  0.112  0.018 -0.002  0.004  0.013  0.019  0.006 -0.009 -0.012
  0.007  0.01  -0.011  0.023  0.005 -0.007  0.001 -0.008  0.001 -0.014]",1
5,"[ 0.319  0.11   0.018  0.003  0.009  0.012  0.02   0.006 -0.009 -0.003
  0.007  0.013  0.013 -0.008  0.008 -0.017  0.002 -0.008  0.    -0.014]","[ 0.319  0.11   0.018 -0.006  0.001  0.013  0.019  0.006 -0.009 -0.011
  0.007  0.012  0.012  0.022  0.009 -0.005  0.002 -0.008 -0.003 -0.014]",0
6,"[ 0.318  0.108  0.017 -0.005  0.008  0.012  0.021  0.006 -0.009 -0.013
  0.012  0.01   0.013  0.001  0.006 -0.006  0.001 -0.008 -0.003 -0.014]","[ 0.321  0.109  0.018 -0.003  0.009  0.012  0.016  0.006 -0.009 -0.012
  0.005  0.012  0.011  0.017  0.004 -0.005  0.001 -0.008 -0.003 -0.014]",0
7,"[ 0.318  0.102  0.018 -0.003  0.009  0.013  0.018  0.006 -0.009 -0.008
  0.01   0.012  0.017 -0.01   0.006 -0.008  0.002 -0.008 -0.003 -0.014]","[ 0.318  0.1    0.018  0.004  0.003  0.014  0.009  0.007 -0.009 -0.01
 -0.01   0.012  0.01   0.021  0.01  -0.007  0.001 -0.008  0.001 -0.014]",0
8,"[ 0.318  0.112  0.018 -0.003  0.002  0.013  0.021  0.006 -0.009  0.016
  0.008  0.012  0.006  0.023  0.005 -0.007 -0.001 -0.008 -0.003 -0.014]","[ 0.318  0.112  0.018  0.004  0.001  0.013  0.008  0.006 -0.009 -0.013
  0.011  0.012  0.008 -0.007  0.009 -0.012  0.002 -0.008 -0.003 -0.014]",1
9,"[ 0.321  0.114  0.017 -0.001  0.001  0.013  0.02   0.006 -0.009 -0.012
  0.007  0.012  0.012  0.018  0.005 -0.006  0.002 -0.008 -0.003 -0.014]","[ 0.318  0.109  0.018  0.004  0.001  0.012  0.008  0.006 -0.009 -0.013
  0.005  0.012  0.008  0.004  0.008 -0.012  0.002 -0.008 -0.003 -0.014]",1
10,"[ 0.321  0.112  0.018 -0.002  0.001  0.013  0.019  0.006 -0.009 -0.012
  0.007  0.012  0.012  0.022  0.009 -0.005  0.002 -0.008 -0.003 -0.014]","[ 0.318  0.11   0.017 -0.002  0.008  0.013  0.021  0.006 -0.009 -0.015
  0.012  0.012  0.015  0.001  0.006 -0.006  0.003 -0.01  -0.002 -0.014]",1
11,"[ 0.318  0.112  0.018 -0.001  0.009  0.013  0.02   0.007 -0.009  0.028
  0.011  0.012  0.006 -0.009  0.008 -0.006  0.001 -0.01  -0.003 -0.014]","[ 0.321  0.107  0.018  0.018  0.002  0.012  0.017  0.006 -0.009  0.007
  0.005  0.012  0.012 -0.023  0.008 -0.005  0.002 -0.008 -0.003 -0.014]",1
12,"[ 0.319  0.111  0.018  0.003  0.009  0.011  0.007  0.006 -0.009 -0.005
  0.005  0.012  0.001 -0.002  0.008 -0.012  0.002 -0.008 -0.003 -0.014]","[ 0.318  0.112  0.018 -0.003 -0.001  0.013  0.008  0.006 -0.009  0.014
  0.008  0.012  0.005  0.023  0.008 -0.007 -0.001 -0.008 -0.003 -0.014]",0
13,"[ 0.319  0.112  0.018  0.003  0.003  0.014  0.009  0.007 -0.009 -0.01
  0.009  0.012 -0.003  0.025  0.01  -0.007  0.002 -0.008  0.001 -0.014]","[ 0.321  0.109  0.017 -0.005  0.001  0.013  0.019  0.006 -0.009 -0.012
  0.007  0.012  0.012  0.021  0.005 -0.006  0.002 -0.008 -0.003 -0.014]",1
14,"[ 0.318  0.108  0.017 -0.002  0.008  0.013  0.021  0.006 -0.009 -0.015
  0.012  0.01   0.015  0.001  0.006 -0.006  0.001 -0.008 -0.002 -0.014]","[ 0.319  0.111  0.018 -0.001  0.009  0.011  0.007  0.006 -0.009 -0.005
  0.005  0.007  0.001 -0.002  0.005 -0.012  0.002 -0.008 -0.003 -0.014]",0
15,"[ 0.321  0.109  0.017 -0.003  0.009  0.012  0.028  0.006 -0.009  0.002
  0.01   0.013  0.013  0.006  0.006 -0.005  0.002 -0.008 -0.003 -0.014]","[ 0.318  0.103  0.018  0.004  0.01   0.013  0.018  0.006 -0.009 -0.017
  0.011  0.012  0.017 -0.005  0.008 -0.006  0.002 -0.01  -0.003 -0.014]",1
