,source,target,label
0,[-0.275 -0.584 -0.695  0.809 -0.948  1.114 -0.838  0.181 -0.471  1.456],"[-1.44690593  0.93929029 -1.27490021  0.58939656  1.04163717 -1.18484012
  0.4135086   1.01961063  0.56614384  0.39783343]",1
1,[-0.436 -0.773  0.747 -0.973 -0.878 -0.178  0.209 -0.309  0.297 -0.056],[ 0.259 -0.148  0.587 -1.265 -0.394  0.442  0.325  0.479 -1.653  2.013],1
2,[-0.84   0.232  1.579  0.604 -0.451 -0.066  0.29   0.098  1.746  1.923],[-0.656  1.468  1.045  0.811  1.493 -0.776  0.7   -0.201 -0.483 -0.365],1
3,[ 1.215  1.64   0.75   0.302  0.49  -0.379 -0.73  -1.161 -0.374 -1.657],[ 1.024  1.468  1.045  0.811  1.493 -0.729 -0.088  0.556 -0.483 -1.807],1
4,"[ 1.27737323  1.5358429   0.77174068  0.28464911 -1.38866099 -0.13565943
 -0.63417528 -1.12623633  0.37892861 -0.76894274]",[ 0.937  0.068  0.821  1.149  0.17   1.318  1.027  1.2   -0.404  0.808],0
5,[-0.335 -0.584 -0.803  0.779 -0.948  0.363 -1.035  0.181  0.111 -0.284],[-1.447  1.17   0.92   0.673 -0.119  0.647  1.041  1.02   0.258  0.785],0
6,"[-0.06378109  1.47176573  1.35331664  0.61093559  0.71146874  0.32153428
 -0.9252054   0.24793084  0.7034052  -0.60444823]",[-0.153 -0.575  0.974 -1.413 -0.71   0.914 -0.563  0.438 -0.394  0.059],1
7,[-1.372  1.738  0.844  0.589  1.202 -1.194  0.414 -1.114  0.568  1.202],[ 0.591  0.068  0.974  1.13  -0.513  0.914  1.004  0.462  0.551  0.808],0
8,[ 1.024  1.468  1.994  0.811  0.719  1.11   0.7   -0.697 -0.483  1.877],[-0.436  1.472  1.353  0.286 -0.993  0.322 -0.926 -1.118  0.377 -0.334],0
9,[-1.601  0.882  1.511  0.837 -0.476 -0.645  0.966 -0.292  1.327  0.518],[-0.051 -1.155  0.997  1.149 -0.921 -0.254  1.027  0.442 -0.417  1.425],0
10,[-0.275 -0.584 -0.821  0.81  -0.948  0.497 -0.836  0.181  0.017 -0.353],[-0.636 -0.497  1.054 -0.279  0.711  0.322 -0.916 -0.638 -0.473 -0.604],1
11,[-1.138 -0.455  0.566  0.685 -0.131 -1.29  -0.795  0.18   0.011 -1.802],[ 0.64  -0.611  0.499 -1.168  1.941  0.728  0.98  -0.3   -0.797  1.217],1
12,[ 0.539 -0.17   0.581 -1.024  0.608 -1.312 -0.669 -0.612 -0.754 -0.936],"[ 0.93737319  0.06835725  0.84769278  1.14904906 -0.51250814  1.10724106
  1.02655721  0.46371312 -0.40195718  0.80817365]",0
13,[-0.467 -1.142 -0.26  -0.231 -0.513  1.11  -0.556 -0.642  0.419 -1.037],[-0.636  0.08   1.054  1.279  0.711  1.138 -0.916  0.534 -0.477 -0.69 ],0
14,[-1.019  1.536  0.833  0.404 -1.389 -0.305 -0.18  -0.53   0.379  0.493],[-0.272 -0.479 -0.711  0.811  1.493 -0.726 -0.734 -0.201 -0.483 -1.522],1
15,[ 0.453 -0.645 -0.975  1.411  1.23  -0.586  0.438 -1.253 -0.562 -0.832],"[ 1.10689786  0.94916035 -0.98427538 -0.99504415  0.54191439 -0.6336616
  1.21482723 -0.22058503  1.1581416   2.00897243]",0
16,[ 1.263  0.695  0.859  1.24   0.605 -0.834 -0.879 -0.71  -0.264  1.033],[-0.993  0.857 -1.275  0.255 -0.801 -0.346  0.411 -1.181  0.483 -1.901],1
17,[-0.744  1.304 -1.011  1.244 -0.513 -0.891  1.027  0.098 -0.432  0.223],[ 0.937  0.068  0.639  1.149 -0.513  1.091  1.027  0.464 -0.402  0.808],0
18,[ 0.093 -0.396  0.296  0.702 -0.819  0.663  0.844  0.367  0.566  0.398],[ 1.024  1.468  1.045 -0.317  1.493 -0.741  0.717 -0.308 -0.368 -0.365],1
19,[ 1.277  1.536  0.833  0.404 -1.389 -0.136 -0.18   0.837  0.379  0.493],[ 0.937  0.068  0.883  1.149 -0.597  1.683  1.097  0.464  0.737 -1.813],1
20,[-0.436  1.472  1.353  0.324 -0.553 -0.297 -0.926 -1.118  0.984 -0.77 ],[ 0.033 -0.497  1.147 -0.279 -0.175  0.322 -1.161 -1.162 -0.29  -0.591],1
21,[ 0.026  0.007 -1.273 -0.369  0.385 -0.657  0.29  -0.274  0.863  1.227],[-1.294  0.778  1.241  0.806  1.09  -0.401  1.417  0.015  0.33   0.453],1
22,[-1.363 -0.597  0.934  0.551  1.051 -0.645 -0.448 -0.006  0.574  1.165],[ 0.64  -0.944  0.534 -1.182 -0.649  0.728  0.128 -0.3   -0.797 -0.476],0
23,[-1.363  0.513 -1.275  0.115 -1.037 -0.688  0.305 -0.006 -0.245  1.165],[ 1.242  1.64   0.988  0.741  0.49  -0.379 -0.73  -0.751  0.636 -1.657],0
24,[-0.064  0.231  1.322  0.605  0.711 -0.133 -1.219  0.248  0.703 -1.072],[-1.363  0.857 -1.617  0.601  1.03  -0.275  0.414 -0.472 -0.24   0.508],1
25,[ 0.938  1.468  0.849  0.811  0.222  1.099  0.7   -0.697 -0.49   0.543],[ 1.294  0.073  0.604  1.149 -0.513  1.091  1.027  1.195 -0.638  0.808],1
26,[ 0.045 -0.524  1.632 -0.314 -0.367  0.236  0.29  -1.215  0.714 -0.486],"[ 1.02408914  1.46765347  1.04481664  0.81124249  1.49290775 -0.72629864
  0.69955089 -0.20122036 -0.48290713 -0.36531671]",0
27,[-0.272 -0.479 -0.822  0.799  1.493  0.479 -0.734 -0.204  0.025 -1.522],[ 0.592  1.147  0.997  1.149  0.222 -0.121  1.031  0.442 -1.776  0.808],1
28,[ 0.304 -0.619 -0.101 -1.111 -1.124 -0.011 -0.123 -1.313  0.29  -0.265],[-1.447  1.17   0.296  0.589  1.665  0.647  1.132  1.02   0.566  0.398],0
29,[-0.425  1.472  1.353  0.849 -0.549 -0.297 -0.928 -1.027  0.723 -0.103],[-1.363  0.857 -1.275  0.589  1.03  -0.346  0.414 -0.006  0.568  1.202],0
30,[-0.436 -1.064  0.745 -0.973  0.528 -0.183  0.209 -0.385  0.297 -1.029],[ 0.591  0.068  0.974  1.149 -0.513  0.914  1.027  0.442 -0.402  0.808],1
31,[ 0.937 -0.886  0.848  1.149 -0.531  0.112  1.027 -0.16  -0.675  0.808],[-0.744  0.991 -1.008  1.244 -0.513  0.914  1.027  0.442 -0.402  0.86 ],1
32,[-0.264  1.679  0.833  0.394 -1.485  0.968 -0.155  0.837  0.379  1.174],[ 0.218 -0.86   0.466 -0.72   0.665 -1.336  1.032 -0.159 -0.632  0.901],0
33,[ 0.292 -1.309  0.536  0.102  1.536 -0.591  0.991  0.081  0.074  0.117],[-0.386  1.65   0.618 -0.778  0.39  -0.915 -0.893  0.084 -1.14   0.117],0
34,[-0.436  1.472  1.353  0.286 -0.993  0.322 -0.926 -1.118  0.36  -0.78 ],[-0.488 -0.925 -0.952 -0.473 -0.513  0.353  0.134  0.189 -0.393 -0.665],0
35,[ 0.045 -0.524 -0.97  -0.369 -0.352 -0.657  0.29  -1.215  0.863 -0.521],"[-0.27468387 -0.58363426 -0.69518567  0.80842291 -0.94760909  1.26270674
 -0.8384971   0.18072119 -0.04947357  1.45553987]",1
36,[ 0.292 -1.309 -0.393 -0.778 -0.313 -0.915 -0.893  0.084  0.074  0.117],[-0.12   1.472  1.353  0.605 -0.553  0.385 -0.926 -1.102  1.045 -0.77 ],1
37,[ 0.591 -1.034  0.974  1.186 -1.319  0.914 -0.566  0.442 -0.402  0.808],[ 0.349  0.439  0.536 -0.139  1.269 -0.888  1.259  0.081 -0.004  0.117],0
38,[-0.275 -1.239 -0.695  0.808  0.371  1.263 -0.798  0.181 -0.609  0.719],[-0.933  1.206  1.283  0.74   0.139 -0.322  0.913  1.706  0.628 -1.88 ],0
39,[-0.459 -0.925  0.848 -0.473 -0.513  1.11   0.134  0.464 -0.393 -0.665],[ 1.275 -0.86   0.466 -0.72  -0.274  0.139  1.344 -0.184 -0.632  0.878],1
40,[-0.775  0.141  0.558 -0.315 -0.343 -0.948 -1.048 -0.983 -0.989  1.703],[-0.636 -1.223  1.021 -0.637  0.711 -0.336 -0.901 -0.638 -0.095 -0.406],0
41,[ 1.107  0.076 -0.984 -0.995  0.542 -0.647  1.059 -0.462 -0.381  0.65 ],[ 0.269 -0.111  0.587 -1.126 -0.056  0.442  0.325  0.614 -1.758  2.013],0
42,[-1.363  0.532 -1.275  0.551  1.026 -0.645  0.305 -0.006  0.574  1.165],[ 0.4   -0.544  0.833  0.404 -1.389 -0.136  0.675  0.837  0.379  0.493],0
43,[ 0.269 -0.111  0.587 -1.13  -0.068  0.442  0.325  0.614 -1.89   2.013],[-0.336 -1.184 -0.789  0.776 -0.955  0.363 -1.035  0.181 -0.417 -0.177],0
44,[-1.578  0.611 -0.156  0.234  0.669 -1.089  1.154  0.279 -1.692  0.8  ],[-0.205 -0.514  0.974  0.699 -0.729  0.914 -0.584  0.442 -0.402  0.059],0
45,[-0.636 -0.497  1.002  1.688  0.711 -0.116 -0.916 -0.638 -0.84  -0.604],[ 0.071 -0.512 -0.889 -0.618 -0.896  1.498  1.789  1.41   0.957 -0.536],0
46,[ 1.024  1.246  1.013  0.811  1.493 -0.729 -0.285  0.556  0.768 -0.772],[ 1.024  1.468  1.034 -0.568  1.493 -0.545 -0.64   0.556 -0.491 -0.709],1
47,[ 1.195  0.727  1.138 -0.365  0.608 -1.312 -0.73  -0.612 -0.374 -0.936],[-1.363 -0.045 -1.275  0.589  1.03  -0.346  0.414 -0.006  0.568  1.202],0
48,[ 0.453 -0.645 -0.975 -0.329 -0.023 -0.586 -0.787 -1.253 -0.562 -0.832],[ 0.61   0.068  0.997  1.149 -0.513 -0.121  1.027  0.442 -0.402  0.808],0
49,[ 1.254  0.573  0.973 -0.578  0.605 -0.834 -0.879 -1.104 -0.264 -1.351],[-1.363 -0.05  -0.748  0.503 -0.503 -0.367  0.295 -0.15   0.568  1.202],0
50,[ 1.024  1.468  1.045 -0.317  1.493 -0.741  0.717 -0.308 -0.368 -0.365],[-1.363 -0.597  0.934  0.551  1.051 -0.645 -0.448 -0.006  0.574  1.165],0
51,[-0.488 -0.925 -0.952 -0.473 -0.513  0.353  0.134  0.189 -0.393 -0.665],[-1.372  1.738  0.844  0.589  1.202 -1.194  0.414 -1.114  0.568  1.202],1
52,[ 1.275 -0.86   0.466 -0.72  -0.274  0.139  1.344 -0.184 -0.632  0.878],"[ 1.10689786  0.94916035 -0.98427538 -0.99504415  0.54191439 -0.6336616
  1.21482723 -0.22058503  1.1581416   2.00897243]",0
53,[ 1.277  1.536  0.833  0.404 -1.389 -0.136 -0.18   0.837  0.379  0.493],[ 1.215  1.64   0.75   0.302  0.49  -0.379 -0.73  -1.161 -0.374 -1.657],1
54,"[ 1.27737323  1.5358429   0.77174068  0.28464911 -1.38866099 -0.13565943
 -0.63417528 -1.12623633  0.37892861 -0.76894274]",[ 0.591  0.068  0.974  1.149 -0.513  0.914  1.027  0.442 -0.402  0.808],0
55,[ 0.071 -0.512 -0.889 -0.618 -0.896  1.498  1.789  1.41   0.957 -0.536],[ 0.64  -0.944  0.534 -1.182 -0.649  0.728  0.128 -0.3   -0.797 -0.476],0
56,[ 0.592  1.147  0.997  1.149  0.222 -0.121  1.031  0.442 -1.776  0.808],"[-1.44690593  0.93929029 -1.27490021  0.58939656  1.04163717 -1.18484012
  0.4135086   1.01961063  0.56614384  0.39783343]",1
57,[-0.335 -0.584 -0.803  0.779 -0.948  0.363 -1.035  0.181  0.111 -0.284],[-0.205 -0.514  0.974  0.699 -0.729  0.914 -0.584  0.442 -0.402  0.059],0
58,[ 1.107  0.076 -0.984 -0.995  0.542 -0.647  1.059 -0.462 -0.381  0.65 ],[-0.436  1.472  1.353  0.324 -0.553 -0.297 -0.926 -1.118  0.984 -0.77 ],1
59,[ 0.292 -1.309 -0.393 -0.778 -0.313 -0.915 -0.893  0.084  0.074  0.117],[ 0.591 -1.034  0.974  1.186 -1.319  0.914 -0.566  0.442 -0.402  0.808],1
60,[ 0.539 -0.17   0.581 -1.024  0.608 -1.312 -0.669 -0.612 -0.754 -0.936],[ 1.294  0.073  0.604  1.149 -0.513  1.091  1.027  1.195 -0.638  0.808],0
61,[-1.363 -0.045 -1.275  0.589  1.03  -0.346  0.414 -0.006  0.568  1.202],[-0.275 -1.239 -0.695  0.808  0.371  1.263 -0.798  0.181 -0.609  0.719],1
62,[ 1.024  1.468  1.994  0.811  0.719  1.11   0.7   -0.697 -0.483  1.877],[-1.363  0.532 -1.275  0.551  1.026 -0.645  0.305 -0.006  0.574  1.165],0
63,[ 0.033 -0.497  1.147 -0.279 -0.175  0.322 -1.161 -1.162 -0.29  -0.591],[-1.363  0.513 -1.275  0.115 -1.037 -0.688  0.305 -0.006 -0.245  1.165],0
64,[ 1.024  1.468  1.045  0.811  1.493 -0.729 -0.088  0.556 -0.483 -1.807],"[ 0.93737319  0.06835725  0.84769278  1.14904906 -0.51250814  1.10724106
  1.02655721  0.46371312 -0.40195718  0.80817365]",0
65,[-0.051 -1.155  0.997  1.149 -0.921 -0.254  1.027  0.442 -0.417  1.425],[-0.436 -1.064  0.745 -0.973  0.528 -0.183  0.209 -0.385  0.297 -1.029],0
66,[ 1.254  0.573  0.973 -0.578  0.605 -0.834 -0.879 -1.104 -0.264 -1.351],[-0.933  1.206  1.283  0.74   0.139 -0.322  0.913  1.706  0.628 -1.88 ],0
67,[-0.386  1.65   0.618 -0.778  0.39  -0.915 -0.893  0.084 -1.14   0.117],[ 0.937  0.068  0.821  1.149  0.17   1.318  1.027  1.2   -0.404  0.808],0
68,[ 0.269 -0.111  0.587 -1.126 -0.056  0.442  0.325  0.614 -1.758  2.013],[ 1.024  1.246  1.013  0.811  1.493 -0.729 -0.285  0.556  0.768 -0.772],1
69,[ 0.453 -0.645 -0.975 -0.329 -0.023 -0.586 -0.787 -1.253 -0.562 -0.832],[ 0.591  0.068  0.974  1.13  -0.513  0.914  1.004  0.462  0.551  0.808],0
70,[-0.336 -1.184 -0.789  0.776 -0.955  0.363 -1.035  0.181 -0.417 -0.177],[ 0.218 -0.86   0.466 -0.72   0.665 -1.336  1.032 -0.159 -0.632  0.901],0
71,[-0.264  1.679  0.833  0.394 -1.485  0.968 -0.155  0.837  0.379  1.174],[ 0.349  0.439  0.536 -0.139  1.269 -0.888  1.259  0.081 -0.004  0.117],0
72,[-0.12   1.472  1.353  0.605 -0.553  0.385 -0.926 -1.102  1.045 -0.77 ],[-0.436 -0.773  0.747 -0.973 -0.878 -0.178  0.209 -0.309  0.297 -0.056],0
73,[-0.467 -1.142 -0.26  -0.231 -0.513  1.11  -0.556 -0.642  0.419 -1.037],[ 0.938  1.468  0.849  0.811  0.222  1.099  0.7   -0.697 -0.49   0.543],0
74,[ 0.292 -1.309  0.536  0.102  1.536 -0.591  0.991  0.081  0.074  0.117],[-0.275 -0.584 -0.821  0.81  -0.948  0.497 -0.836  0.181  0.017 -0.353],0
75,[ 1.024  1.468  1.034 -0.568  1.493 -0.545 -0.64   0.556 -0.491 -0.709],[-1.578  0.611 -0.156  0.234  0.669 -1.089  1.154  0.279 -1.692  0.8  ],0
76,[ 0.269 -0.111  0.587 -1.13  -0.068  0.442  0.325  0.614 -1.89   2.013],[ 0.304 -0.619 -0.101 -1.111 -1.124 -0.011 -0.123 -1.313  0.29  -0.265],1
77,"[-0.06378109  1.47176573  1.35331664  0.61093559  0.71146874  0.32153428
 -0.9252054   0.24793084  0.7034052  -0.60444823]",[ 0.045 -0.524 -0.97  -0.369 -0.352 -0.657  0.29  -1.215  0.863 -0.521],1
78,[ 0.453 -0.645 -0.975  1.411  1.23  -0.586  0.438 -1.253 -0.562 -0.832],[-0.272 -0.479 -0.822  0.799  1.493  0.479 -0.734 -0.204  0.025 -1.522],0
79,[ 0.64  -0.611  0.499 -1.168  1.941  0.728  0.98  -0.3   -0.797  1.217],[-1.363  0.857 -1.275  0.589  1.03  -0.346  0.414 -0.006  0.568  1.202],0
